Date,7018.KL,5184.KL,5649.KL,7579.KL,5284.KL
2020-01-02,0.029999999329447746,1.5199999809265137,0.2199999988079071,0.5950000286102295,2.4800000190734863
2020-01-03,0.029999999329447746,1.5199999809265137,0.2199999988079071,0.6000000238418579,2.4100000858306885
2020-01-06,0.029999999329447746,1.5,0.2199999988079071,0.5950000286102295,2.380000114440918
2020-01-07,0.029999999329447746,1.5099999904632568,0.2199999988079071,0.6050000190734863,2.380000114440918
2020-01-08,0.029999999329447746,1.4500000476837158,0.20000000298023224,0.5899999737739563,2.3399999141693115
2020-01-09,0.029999999329447746,1.4800000190734863,0.19499999284744263,0.5899999737739563,2.390000104904175
2020-01-10,0.029999999329447746,1.4900000095367432,0.19499999284744263,0.5950000286102295,2.380000114440918
2020-01-13,0.029999999329447746,1.5199999809265137,0.23499999940395355,0.5950000286102295,2.380000114440918
2020-01-14,0.029999999329447746,1.5099999904632568,0.23999999463558197,0.5899999737739563,2.3499999046325684
2020-01-15,0.03500000014901161,1.5,0.23000000417232513,0.5950000286102295,2.3499999046325684
2020-01-16,0.03500000014901161,1.5099999904632568,0.2199999988079071,0.5899999737739563,2.3399999141693115
2020-01-17,0.03500000014901161,1.4800000190734863,0.2199999988079071,0.6100000143051147,2.309999942779541
2020-01-20,0.03500000014901161,1.4700000286102295,0.23000000417232513,0.625,2.309999942779541
2020-01-21,0.029999999329447746,1.4700000286102295,0.2199999988079071,0.6000000238418579,2.25
2020-01-22,0.029999999329447746,1.4700000286102295,0.22499999403953552,0.5950000286102295,2.25
2020-01-23,0.03500000014901161,1.4299999475479126,0.22499999403953552,0.5950000286102295,2.2300000190734863
2020-01-24,0.03500000014901161,1.440000057220459,0.22499999403953552,0.5899999737739563,2.25
2020-01-28,0.03500000014901161,1.3799999952316284,0.2199999988079071,0.5849999785423279,2.180000066757202
2020-01-29,0.03500000014901161,1.409999966621399,0.2199999988079071,0.5849999785423279,2.1600000858306885
2020-01-30,0.03500000014901161,1.3799999952316284,0.20000000298023224,0.5699999928474426,2.2300000190734863
2020-01-31,0.03500000014901161,1.3300000429153442,0.20499999821186066,0.5400000214576721,2.049999952316284
2020-02-03,0.03500000014901161,1.2999999523162842,0.20499999821186066,0.5400000214576721,1.9299999475479126
2020-02-04,0.03500000014901161,1.3200000524520874,0.2150000035762787,0.5400000214576721,1.840000033378601
2020-02-05,0.029999999329447746,1.350000023841858,0.19499999284744263,0.5350000262260437,1.809999942779541
2020-02-06,0.029999999329447746,1.350000023841858,0.19499999284744263,0.550000011920929,1.8300000429153442
