Date,5347.KL,4677.KL,5264.KL,5272.KL,6033.KL
2020-01-02,13.300000190734863,0.9967740178108215,0.8700000047683716,1.0293099880218506,16.959999084472656
2020-01-03,13.260000228881836,0.9774190187454224,0.8650000095367432,0.9900990128517151,17.15999984741211
2020-01-06,13.100000381469727,0.9435480237007141,0.8650000095367432,0.9704930186271667,16.8799991607666
2020-01-07,13.0600004196167,0.9096770286560059,0.875,1.0097039937973022,16.959999084472656
2020-01-08,12.979999542236328,0.9145159721374512,0.8550000190734863,0.9900990128517151,16.959999084472656
2020-01-09,13.039999961853027,0.9774190187454224,0.8799999952316284,1.0293099880218506,17.0
2020-01-10,12.979999542236328,0.9532259702682495,0.8700000047683716,1.0685219764709473,16.84000015258789
2020-01-13,12.960000038146973,0.9677420258522034,0.8600000143051147,1.0587190389633179,16.600000381469727
2020-01-14,12.899999618530273,0.9580640196800232,0.8600000143051147,1.048915982246399,16.600000381469727
2020-01-15,12.899999618530273,0.9483870267868042,0.8650000095367432,1.0391130447387695,16.600000381469727
2020-01-16,12.899999618530273,0.9435480237007141,0.8650000095367432,1.0391130447387695,16.5
2020-01-17,12.899999618530273,0.9483870267868042,0.8700000047683716,1.048915982246399,16.5
2020-01-20,12.9399995803833,0.9532259702682495,0.875,1.0391130447387695,16.239999771118164
2020-01-21,12.880000114440918,0.9532259702682495,0.8700000047683716,1.0391130447387695,16.420000076293945
2020-01-22,12.880000114440918,0.9483870267868042,0.875,1.0195070505142212,16.399999618530273
2020-01-23,12.819999694824219,0.9580640196800232,0.8700000047683716,1.0097039937973022,16.399999618530273
2020-01-24,12.880000114440918,0.9483870267868042,0.8700000047683716,1.0195070505142212,16.399999618530273
2020-01-28,12.739999771118164,0.9096770286560059,0.8600000143051147,0.9999009966850281,16.299999237060547
2020-01-29,12.5600004196167,0.9048389792442322,0.8650000095367432,1.0097039937973022,16.299999237060547
2020-01-30,12.479999542236328,0.8999999761581421,0.8450000286102295,0.9900990128517151,16.0
2020-01-31,12.460000038146973,0.8661289811134338,0.8199999928474426,0.9655910134315491,16.0
2020-02-03,12.460000038146973,0.8564509749412537,0.8199999928474426,0.911674976348877,15.920000076293945
2020-02-04,12.720000267028809,0.885483980178833,0.8450000286102295,0.911674976348877,16.459999084472656
2020-02-05,12.760000228881836,0.895160973072052,0.8500000238418579,0.9214779734611511,16.280000686645508
2020-02-06,12.880000114440918,0.9145159721374512,0.8450000286102295,0.9900990128517151,16.200000762939453
2020-02-07,12.739999771118164,0.9193549752235413,0.8650000095367432,0.9802960157394409,16.200000762939453
2020-02-10,12.5,0.929032027721405,0.8650000095367432,0.9900990128517151,16.1200008392334
2020-02-11,12.640000343322754,0.9193549752235413,0.8650000095367432,0.9753940105438232,16.239999771118164
2020-02-12,12.640000343322754,0.9532259702682495,0.8550000190734863,0.9704930186271667,16.260000228881836
2020-02-13,12.579999923706055,0.9435480237007141,0.8700000047683716,0.9802960157394409,16.299999237060547
2020-02-14,12.680000305175781,0.9435480237007141,0.8600000143051147,0.9802960157394409,16.31999969482422
2020-02-17,12.5,0.938709020614624,0.8700000047683716,0.9802960157394409,16.219999313354492
2020-02-18,12.600000381469727,0.9241930246353149,0.875,0.9655910134315491,16.3799991607666
2020-02-19,12.600000381469727,0.938709020614624,0.8999999761581421,0.9655910134315491,16.5
2020-02-20,12.779999732971191,0.9193549752235413,0.8999999761581421,0.9655910134315491,16.479999542236328
2020-02-21,12.779999732971191,0.9145159721374512,0.8999999761581421,0.9655910134315491,16.459999084472656
2020-02-24,12.140000343322754,0.8758059740066528,0.8999999761581421,0.9410840272903442,16.5
2020-02-25,12.300000190734863,0.8661289811134338,0.8949999809265137,0.9508870244026184,16.399999618530273
2020-02-26,12.380000114440918,0.8467739820480347,0.8999999761581421,0.9410840272903442,16.799999237060547
2020-02-27,12.5,0.8467739820480347,0.8899999856948853,0.9410840272903442,16.940000534057617
2020-02-28,12.100000381469727,0.8177419900894165,0.8700000047683716,0.9263790249824524,16.6200008392334
2020-03-02,12.5,0.8177419900894165,0.875,0.9312809705734253,16.5
2020-03-03,12.5,0.8177419900894165,0.875,0.9459850192070007,16.559999465942383
2020-03-04,12.579999923706055,0.8419349789619446,0.8799999952316284,1.0587190389633179,16.479999542236328
2020-03-05,12.640000343322754,0.8516129851341248,0.8700000047683716,1.0293099880218506,16.360000610351562
2020-03-06,12.600000381469727,0.8419349789619446,0.8600000143051147,1.0293099880218506,16.139999389648438
2020-03-09,12.5,0.8129029870033264,0.8349999785423279,0.9459850192070007,15.699999809265137
2020-03-10,12.5,0.7983869910240173,0.824999988079071,1.0195070505142212,15.5
2020-03-11,12.619999885559082,0.7935479879379272,0.8299999833106995,1.0097039937973022,15.600000381469727
2020-03-12,12.420000076293945,0.7838709950447083,0.8199999928474426,0.9999009966850281,15.399999618530273
2020-03-13,12.420000076293945,0.7838709950447083,0.8149999976158142,0.9999009966850281,15.399999618530273
2020-03-16,11.300000190734863,0.6870959997177124,0.7250000238418579,0.9214779734611511,14.5
