Date,6888.KL,6947.KL,5031.KL,4863.KL,6012.KL
2020-01-02,4.150000095367432,4.480000019073486,9.220000267028809,3.8499999046325684,5.389999866485596
2020-01-03,4.199999809265137,4.599999904632568,9.199999809265137,3.869999885559082,5.519999980926514
2020-01-06,4.159999847412109,4.489999771118164,9.270000457763672,3.8299999237060547,5.329999923706055
2020-01-07,4.360000133514404,4.53000020980835,9.350000381469727,3.869999885559082,5.449999809265137
2020-01-08,4.210000038146973,4.449999809265137,9.119999885559082,3.9100000858306885,5.5
2020-01-09,4.25,4.579999923706055,9.109999656677246,3.940000057220459,5.510000228881836
2020-01-10,4.170000076293945,4.539999961853027,9.229999542236328,3.930000066757202,5.5
2020-01-13,4.179999828338623,4.559999942779541,9.100000381469727,3.930000066757202,5.46999979019165
2020-01-14,4.170000076293945,4.550000190734863,9.300000190734863,3.9600000381469727,5.5
2020-01-15,4.159999847412109,4.510000228881836,9.199999809265137,3.9600000381469727,5.619999885559082
2020-01-16,4.360000133514404,4.539999961853027,9.15999984741211,4.019999980926514,5.599999904632568
2020-01-17,4.599999904632568,4.619999885559082,9.279999732971191,4.019999980926514,5.699999809265137
2020-01-20,4.510000228881836,4.550000190734863,9.140000343322754,4.050000190734863,5.599999904632568
2020-01-21,4.269999980926514,4.550000190734863,9.239999771118164,4.019999980926514,5.53000020980835
2020-01-22,4.21999979019165,4.510000228881836,9.199999809265137,3.930000066757202,5.480000019073486
2020-01-23,4.260000228881836,4.489999771118164,9.199999809265137,3.990000009536743,5.590000152587891
2020-01-24,4.230000019073486,4.480000019073486,9.199999809265137,4.0,5.5
2020-01-28,4.199999809265137,4.409999847412109,9.0,3.9100000858306885,5.460000038146973
2020-01-29,4.300000190734863,4.409999847412109,9.25,3.9000000953674316,5.489999771118164
2020-01-30,4.300000190734863,4.329999923706055,9.25,3.859999895095825,5.5
2020-01-31,4.300000190734863,4.230000019073486,9.270000457763672,3.859999895095825,5.309999942779541
2020-02-03,4.199999809265137,4.289999961853027,9.270000457763672,3.8299999237060547,5.360000133514404
2020-02-04,4.349999904632568,4.400000095367432,9.220000267028809,3.950000047683716,5.440000057220459
2020-02-05,4.369999885559082,4.380000114440918,9.25,3.950000047683716,5.440000057220459
2020-02-06,4.380000114440918,4.409999847412109,9.25,3.880000114440918,5.400000095367432
2020-02-07,4.349999904632568,4.409999847412109,9.25,3.859999895095825,5.449999809265137
2020-02-10,4.300000190734863,4.380000114440918,9.119999885559082,3.859999895095825,5.409999847412109
2020-02-11,4.369999885559082,4.369999885559082,9.180000305175781,3.819999933242798,5.400000095367432
2020-02-12,4.360000133514404,4.349999904632568,9.270000457763672,3.8499999046325684,5.579999923706055
2020-02-13,4.380000114440918,4.369999885559082,9.300000190734863,3.859999895095825,5.5
2020-02-14,4.400000095367432,4.449999809265137,9.300000190734863,3.8499999046325684,5.630000114440918
2020-02-17,4.329999923706055,4.400000095367432,9.319999694824219,3.8399999141693115,5.480000019073486
2020-02-18,4.329999923706055,4.409999847412109,9.399999618530273,3.869999885559082,5.349999904632568
2020-02-19,4.269999980926514,4.329999923706055,9.449999809265137,3.9100000858306885,5.369999885559082
2020-02-20,4.25,4.300000190734863,9.399999618530273,3.880000114440918,5.400000095367432
2020-02-21,4.25,4.25,9.40999984741211,3.819999933242798,5.440000057220459
2020-02-24,4.139999866485596,4.150000095367432,9.210000038146973,3.75,5.389999866485596
2020-02-25,4.210000038146973,4.190000057220459,9.489999771118164,3.7300000190734863,5.449999809265137
2020-02-26,4.150000095367432,4.170000076293945,9.329999923706055,3.7100000381469727,5.369999885559082
2020-02-27,4.199999809265137,4.179999828338623,9.329999923706055,3.7100000381469727,5.510000228881836
2020-02-28,4.179999828338623,4.159999847412109,9.329999923706055,3.700000047683716,5.429999828338623
2020-03-02,4.059999942779541,4.059999942779541,9.390000343322754,3.6700000762939453,5.449999809265137
2020-03-03,4.070000171661377,4.099999904632568,9.760000228881836,3.6600000858306885,5.380000114440918
2020-03-04,4.039999961853027,4.199999809265137,9.890000343322754,3.690000057220459,5.449999809265137
2020-03-05,4.050000190734863,4.179999828338623,9.84000015258789,3.75,5.380000114440918
2020-03-06,4.0,4.199999809265137,9.789999961853027,3.609999895095825,5.429999828338623
2020-03-09,3.9800000190734863,4.119999885559082,9.550000190734863,3.5,5.309999942779541
2020-03-10,3.990000009536743,4.150000095367432,9.40999984741211,3.450000047683716,5.25
