Date,1295.KL,1155.KL,5819.KL,1163.KL,5139.KL
2020-01-02,3.9800000190734863,8.75,17.299999237060547,16.600000381469727,14.0
2020-01-03,3.992000102996826,8.75,17.440000534057617,16.899999618530273,14.0
2020-01-06,3.9800000190734863,8.649999618530273,17.600000381469727,16.719999313354492,14.0
2020-01-07,4.02400016784668,8.649999618530273,17.65999984741211,16.34000015258789,13.899999618530273
2020-01-08,3.9200000762939453,8.539999961853027,17.559999465942383,15.800000190734863,13.619999885559082
2020-01-09,3.9119999408721924,8.649999618530273,17.559999465942383,15.720000267028809,13.859999656677246
2020-01-10,3.9079999923706055,8.649999618530273,17.559999465942383,15.34000015258789,13.800000190734863
2020-01-13,3.8440001010894775,8.649999618530273,17.200000762939453,15.680000305175781,13.5
2020-01-14,3.828000068664551,8.649999618530273,16.84000015258789,15.899999618530273,13.5
2020-01-15,3.9119999408721924,8.600000381469727,16.860000610351562,15.899999618530273,13.640000343322754
2020-01-16,3.9119999408721924,8.609999656677246,16.959999084472656,15.979999542236328,13.420000076293945
2020-01-17,3.9200000762939453,8.619999885559082,16.959999084472656,16.0,13.300000190734863
2020-01-20,3.8959999084472656,8.600000381469727,16.899999618530273,15.9399995803833,13.380000114440918
2020-01-21,3.8959999084472656,8.600000381469727,16.84000015258789,15.680000305175781,12.899999618530273
2020-01-22,3.803999900817871,8.550000190734863,16.239999771118164,15.779999732971191,13.0600004196167
2020-01-23,3.828000068664551,8.510000228881836,16.15999984741211,15.880000114440918,13.0
2020-01-24,3.8359999656677246,8.529999732971191,16.139999389648438,14.859999656677246,13.0600004196167
2020-01-28,3.7920000553131104,8.460000038146973,15.779999732971191,14.34000015258789,13.260000228881836
2020-01-29,3.799999952316284,8.449999809265137,15.800000190734863,14.5,13.319999694824219
2020-01-30,3.7799999713897705,8.489999771118164,15.779999732971191,14.619999885559082,13.319999694824219
2020-01-31,3.7200000286102295,8.430000305175781,16.0,14.399999618530273,12.979999542236328
2020-02-03,3.7119998931884766,8.359999656677246,15.880000114440918,13.920000076293945,13.0
2020-02-04,3.640000104904175,8.399999618530273,16.0,13.960000038146973,12.899999618530273
2020-02-05,3.5999999046325684,8.359999656677246,15.979999542236328,14.0600004196167,12.899999618530273
2020-02-06,3.680000066757202,8.449999809265137,16.100000381469727,14.239999771118164,13.300000190734863
2020-02-07,3.6679999828338623,8.510000228881836,16.100000381469727,14.300000190734863,13.220000267028809
2020-02-10,3.6559998989105225,8.479999542236328,16.15999984741211,14.800000190734863,13.140000343322754
2020-02-11,3.6600000858306885,8.539999961853027,16.139999389648438,14.920000076293945,13.199999809265137
2020-02-12,3.555999994277954,8.460000038146973,15.4399995803833,14.800000190734863,12.899999618530273
2020-02-13,3.559999942779541,8.460000038146973,15.140000343322754,14.779999732971191,13.319999694824219
2020-02-14,3.5239999294281006,8.470000267028809,15.079999923706055,14.880000114440918,13.220000267028809
2020-02-17,3.5239999294281006,8.489999771118164,15.15999984741211,15.0,13.279999732971191
